MQ8,MQ5,Caption,image_path_uuid,Gas
348,375,"The thermal image shows a relatively uniform temperature distribution, predominantly in the yellow-green range (around 72°F), with minor variations suggesting minimal temperature differences across the surface.  No significant hot or cold spots are visible.",49ad3fd382bf42cba0238b16b5c13ca6.png,Mixture
574,359,"Thermal image shows mostly uniform cool temperatures (around 100°F), with a small warmer area (around 104°F) on the left.  Coordinates 18°32'18""N, 73°43'32""E are present.",67bfb4e10a68403ebe9ff7ac3293d418.png,Smoke
553,313,"Thermal image shows a small, localized area of higher temperature (yellow-green) against a much cooler background (dark blue).  Temperature range is 100-108°F.  Geographic coordinates are provided.",9a9f74d957874047b79d8db1c20b938e.png,Smoke
585,408,"The thermal image shows a mostly uniform temperature field, predominantly green, indicating a temperature range between 28-29°C. A slightly warmer area (yellowish) is visible in the center, suggesting a localized heat source or temperature variation.  Location is unavailable.",28de695d4fe1495981ae6748e1963295.png,NoGas
586,376,"Thermal image shows a mostly green area with two warmer, yellowish spots.  Temperature range is 89-94°F. Geographic coordinates are provided.  The image suggests localized heat sources within a predominantly cooler environment.",7036e76b6b794da5b8d578f8fc66fe57.png,Smoke
575,365,"Thermal image shows mostly uniform temperature (89-90°F) with a small area of slightly higher temperature in the lower right corner.  Coordinates: 18°32'18""N 73°43'32""E.",0ec83008e19843afb545741b4b834466.png,Smoke
292,367,The thermal image shows a mostly uniform temperature distribution ranging from approximately 64°F to 72°F.  There's no clear indication of significant temperature variations or anomalies.  The location is unavailable.,d5c42a0e154942f0b880d671d9ecee7b.png,Mixture
338,475,"The thermal image shows a relatively uniform temperature distribution, ranging from approximately 73°F to 74°F.  The color gradient suggests minor temperature variations across the surface.  No significant hot or cold spots are visible.",4d3765b32dcd4552acfc10cc5f3bc748.png,Mixture
316,438,"The thermal image shows a relatively uniform temperature distribution, predominantly in the yellow-green range (approximately 73°F).  Minor variations in color suggest slight temperature fluctuations across the surface.",694852d8e167407ca918f52da64dabe1.png,Mixture
593,353,"Thermal image shows a large area with temperatures ranging from 106°F to 108°F.  The image displays mostly green and yellow hues, indicating relatively uniform temperatures.  Coordinates 18°32'18""N 73°43'32""E are visible.",152c439c4b6841db87a2a3a3286075cf.png,Smoke
666,476,"The thermal image shows a relatively uniform temperature across the scene, ranging from 88°F to 89°F.  The location is 18°32'18""N 73°43'32""E. No significant thermal anomalies are visible.",c26e970731bc47c5ab56528d3a88a7af.png,NoGas
562,323,"Thermal image shows a mostly uniform temperature range between 89°F and 91°F.  Location is 18°32'18""N 73°43'32""E.  No significant temperature anomalies are apparent.",d41bbaa1ecb446e59914cf8f3bc891a2.png,Smoke
305,403,"The thermal image shows a mostly uniform surface, primarily blue, indicating low temperatures.  There are scattered small areas of green and yellow, suggesting slightly warmer spots. The temperature range is approximately 73-74°F.",df60bb12873e46578d95d1fd951f3004.png,Mixture
306,419,"The thermal image shows a temperature gradient.  One side is warmer (yellow/orange), the other cooler (green).  The temperature range is approximately 72-73°F.  Precise location is unavailable.",8653400e362a437ba2b5698fe927852f.png,Mixture
552,335,"Thermal image shows mostly uniform temperature (88-89°F) with a slightly cooler area (blue) in the lower right.  Location: 18°32'18""N 73°43'32""E.",25a53be9e02e4b88be2964851bb29b18.png,Smoke
268,395,"The thermal image shows a largely uniform temperature distribution, predominantly in the yellow-green range (around 72°F), with minor variations suggesting minimal temperature differences across the area.  No significant hot or cold spots are visible.",91a08f7db922476398117570a136cbc5.png,Mixture
663,436,"The thermal image shows a mostly uniform temperature field, predominantly green, indicating a relatively consistent temperature range.  Slight variations in color suggest minor temperature fluctuations across the scene.  The temperature scale indicates a range around 29°C. Location data is unavailable.",d9ec8025fe0f4e918a7e18164947566b.png,NoGas
554,326,"The thermal image shows a mostly uniform area with temperatures around 89°F.  Slight variations in color suggest minor temperature differences across the scene.  The coordinates 18°32'18""N 73°43'32""E are visible.",c47e4d5c251346b2938d397812725b78.png,Smoke
470,376,"Thermal image shows a temperature gradient, likely gas flow.  Coolest temperatures (dark blue) are centrally located, warmer temperatures (red) on either side.  Location: 18°32'18""N 73°43'32""E. Temperature range 82-90°F.",418489f861a84d769e98493d52797c9d.png,Perfume
267,374,"The thermal image shows a relatively uniform temperature distribution, predominantly in the green-yellow range (approximately 72-73°F).  Minor temperature variations are present, but no significant hot or cold spots are visible.",d69b9e21e28c4b1e97930f5adda9e30d.png,Mixture
441,371,"Thermal image shows a temperature range of 25-36°C.  Hottest areas are red/orange, indicating potential heat loss or malfunctioning equipment.  Image quality is somewhat obscured, location is unavailable.",61277917392f4ab4b6a1e3818cbf70ac.png,Perfume
248,369,"The thermal image shows a mostly uniform temperature distribution, predominantly in the green-yellow range (64-73°F), with minor warmer areas (yellow-orange).  The overall scene lacks significant thermal variations.",d1f9264e827243268d99a244b1770304.png,Mixture
685,485,"Thermal image shows a temperature range of 32-40°C.  A warmer area (orange/red) is visible, possibly indicating a heat leak or malfunctioning component.  The image quality is somewhat obscured.",d159e8fd32464eb191c3022d881295d8.png,Perfume
583,308,"Thermal image shows a gas plume (yellow-red) ranging from 100-113°F, located at 18°32'18""N 73°43'32""E.  The surrounding area is significantly cooler.",8229a5609692497a95e62105dea285c0.png,Smoke
590,344,"Thermal image shows a temperature gradient, ranging from 98°F to 106°F.  The warmer areas are red/yellow, cooler areas green/blue. Location data: 18°32'18""N, 73°43'32""E.",305602ac076b4d17b6c19fe0cb9dff77.png,Smoke
622,413,"Thermal image shows a dark, cool object (likely metal) against a warmer background.  Temperature range is 26-32°C.  The object's lower temperature suggests heat loss or efficient heat transfer.",808f55b0055c4fc0a12ea353cefc73e7.png,NoGas
589,304,"Thermal image shows a localized hot spot (red-yellow) against a cool background (blue).  Temperature ranges from 96°F to 626°F.  Coordinates: 18°32'18""N 73°43'32""E.",653af35636b347209d36e121fbd8ade1.png,Smoke
570,399,"The thermal image shows a dark, cool object (likely metal) against a warmer background.  The temperature ranges from approximately 25°C to 31°C.  The object's low temperature suggests it's significantly colder than its surroundings.",18474348c00a4c5eab3c31f30322f0c7.png,NoGas
551,316,"Thermal image shows a localized heat signature (red-yellow) on the left, ranging from 100-108°F, against a much cooler background.  Geographic coordinates are provided.",94dd46c4293040ed875dfd73fb5b6d65.png,Smoke
369,450,"The thermal image shows a relatively uniform temperature distribution, predominantly in the green-yellow range (approximately 71-73°F).  Minor variations suggest subtle temperature differences across the surface.  No significant hot or cold spots are apparent.",009b10c6dfc2489e98dbc0402f0f50a7.png,Mixture
731,455,"A thermal image shows a large, dark-blue object, likely a piece of electronics, with surrounding areas of varying temperatures indicated by color changes.  Temperature range is 24-39°C.",6e2ccef928194db6be03588f46f6566e.png,Perfume
554,313,"Thermal image shows a gas leak (100-109°F) at coordinates 18°32'18""N 73°43'32""E.  The leak appears to be emanating from a source on the left side of the image.",bda985e1b6a14de79eeda528bbbea3bb.png,Smoke
396,468,"The thermal image shows a mostly uniform temperature range, predominantly yellow-green, indicating a relatively consistent temperature across the scene.  There's slight variation with small patches of orange and blue, suggesting minor temperature fluctuations. The temperature scale ranges from 42°F to 72°F.",7537e98bfc8d445898f907c1bf694175.png,Mixture
596,410,"The thermal image shows a mostly uniform temperature range of 28-29°C.  Minor, subtle temperature variations are present, but no significant heat signatures are detected.",f3fa87924e5a44cdb81f6e101a41cab8.png,NoGas
235,361,"The thermal image shows a relatively uniform temperature distribution, predominantly in the green-yellow range (around 73°F), suggesting consistent heat across the area.  Minor variations in color indicate slight temperature differences.  No significant hot or cold spots are evident.",52405d356c734a9f99bfa7bae85a37e2.png,Mixture
545,337,"Thermal image shows mostly uniform temperature (87-90°F) with a small, warmer area (yellow/blue) at the top right. Coordinates are 18°32'18""N, 73°43'32""E.",472f5952fd8b411cade08c016e04d84d.png,Smoke
555,313,"Thermal image shows a gas plume (99-256°F) emanating from a source, possibly an industrial site.  Coordinates are 18°32'18""N, 73°43'32""E.",b3710e0c958641bb9d1e2f6f289eb4b7.png,Smoke
632,384,"Thermal image shows a mostly cool area (89-98°F) with a localized hot spot (red) in the upper right corner.  Coordinates: 18°32'18""N, 73°43'32""E.",2fc73295430044a6b63307cf4bef05da.png,Smoke
691,486,"Here's a summary of the thermal image:

A hand is shown touching a relatively cool surface (blue/green), with the hand registering warmer temperatures (red/orange) indicating heat transfer.  The surrounding area shows varying temperatures.",e9fc4cc7c65e498fbc40b47207c8ded2.png,NoGas
611,464,"Thermal image shows a relatively uniform temperature of approximately 89°F,  taken at 18°32'18""N 73°43'32""E. No significant temperature variations are visible.",266ddbf8249a45a7841e8592eeadb6c3.png,NoGas
281,405,"The thermal image shows a relatively uniform temperature distribution, predominantly in the green-yellow range (approximately 72°F).  Minor variations are present, suggesting subtle temperature differences across the surface.  No significant hot or cold spots are observed.",90ab60848f224fbd8ced99de14030d42.png,Mixture
413,442,"The thermal image shows a mostly uniform temperature range between 71-74°F.  A slightly warmer area (yellow/orange) is visible near the top, suggesting a localized heat source or variation in material.  Overall, the temperature is relatively consistent across the scene.",c2984cd188784c88980972bd34f0c14e.png,Mixture
